path,class,filename,is_valid,hash,split
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11768699-1704779224_jpg.rf.5ac794eefa44d55f63af3e58b599711e.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11768699-1704779224_jpg.rf.5ac794eefa44d55f63af3e58b599711e.jpg,True,a89f5cecf8f4ca0f69ca0d5d2ce0ab43,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11910071-3005899095_jpg.rf.035df269d124e62a114d066a0a16b0f3.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11910071-3005899095_jpg.rf.035df269d124e62a114d066a0a16b0f3.jpg,True,c1818f7c66ef45ec7ea5e3a5c764d4b3,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11803325-510522530_jpg.rf.bc4e4c6dc523befe12d2318dc86d5212.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11803325-510522530_jpg.rf.bc4e4c6dc523befe12d2318dc86d5212.jpg,True,3f02a697916b0c136e8b665dffae7c85,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11879378-4246403961_jpg.rf.bcf38b2b540dca980c65a81e6761a5c5.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11879378-4246403961_jpg.rf.bcf38b2b540dca980c65a81e6761a5c5.jpg,True,fc4fbb1a5cd204e952fbff26b4ff6093,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11647796-3715012062_jpg.rf.77d77ac7a7047159510fafa758d447fa.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11647796-3715012062_jpg.rf.77d77ac7a7047159510fafa758d447fa.jpg,True,e3b303fc04c597bdad495e21bfdee805,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11954667-3672242503_jpg.rf.a167994350c978e186a866afb7c7b2b3.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11954667-3672242503_jpg.rf.a167994350c978e186a866afb7c7b2b3.jpg,True,5d50c72518b6807f61896ea438e0aa8c,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12026437-2747879771_jpg.rf.c5774bad74ef1c0cd49d723ebb21becb.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12026437-2747879771_jpg.rf.c5774bad74ef1c0cd49d723ebb21becb.jpg,True,2aab34a70ae793dd23757f9a4dccac68,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11598462-3635874469_jpg.rf.af4dc3af1853f52eeb26ff004726429a.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11598462-3635874469_jpg.rf.af4dc3af1853f52eeb26ff004726429a.jpg,True,73a4137ef00cc108fe76cb9a2bca29a2,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11919977-4109636946_jpg.rf.bf1544da3aa69803f0c3c639aabd7bf8.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11919977-4109636946_jpg.rf.bf1544da3aa69803f0c3c639aabd7bf8.jpg,True,6ed830056e8d098082f3c471ebdd4576,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11581991-1955115068_jpg.rf.2f9ccc8c19a7c4fef2e6b20b7609cfbc.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11581991-1955115068_jpg.rf.2f9ccc8c19a7c4fef2e6b20b7609cfbc.jpg,True,5caf4288d6de18019247406d248b9e55,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12003838-1163331393_jpg.rf.dab5c7edba39c49c17d1604049ccde72.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12003838-1163331393_jpg.rf.dab5c7edba39c49c17d1604049ccde72.jpg,True,6901545c964417cf482356ad260c7474,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11547437-2200788460_jpg.rf.92afb8b427ff1c71ab101174d939ccc0.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11547437-2200788460_jpg.rf.92afb8b427ff1c71ab101174d939ccc0.jpg,True,7c0a8d8cd085808deb39662a1d21faa5,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11868712-3977011364_jpg.rf.78c500e137264989c2de83be0dab4c4f.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11868712-3977011364_jpg.rf.78c500e137264989c2de83be0dab4c4f.jpg,True,5eadaedaeba2c19a873c6e0700dc07db,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11229794-550378630_jpg.rf.6d12434af8860de9ee91f4f0bfba10ce.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11229794-550378630_jpg.rf.6d12434af8860de9ee91f4f0bfba10ce.jpg,True,1c4764a0b874f7153bb76fff726da985,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11551636-553696215_jpg.rf.172340e61c027ae84021ec9730444a75.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11551636-553696215_jpg.rf.172340e61c027ae84021ec9730444a75.jpg,True,a9644a780952f1276ed2fbce67d62462,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12046971-1422671792_jpg.rf.57ff35d48891a9958f220601832bb0fa.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12046971-1422671792_jpg.rf.57ff35d48891a9958f220601832bb0fa.jpg,True,5e8e17b509ad897db713bc56451daa53,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11627066-1321037740_jpg.rf.54c665df45c9e9f75cf6b929a42852be.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11627066-1321037740_jpg.rf.54c665df45c9e9f75cf6b929a42852be.jpg,True,b65ee4012f4f83539e113c2fab1d21bb,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11875272-944772592_jpg.rf.f39fe32428e05a073d090af977e7202c.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11875272-944772592_jpg.rf.f39fe32428e05a073d090af977e7202c.jpg,True,98781328a20bd0ae999e606d5e7ae5ee,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11921936-1447545817_jpg.rf.393c6309d95716dd9300098ff95f4802.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11921936-1447545817_jpg.rf.393c6309d95716dd9300098ff95f4802.jpg,True,d86a065b7533caaa9254e3102183f0ef,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_images-6-_jpeg.rf.ef33ef339b9da78b856dc7b9cb5505fa.jpg,fibroid,Uterine fibroid.v1i.yolov8_images-6-_jpeg.rf.ef33ef339b9da78b856dc7b9cb5505fa.jpg,True,7c957288c7ece1d94435a40f9d2b9fce,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11954725-4081519287_jpg.rf.a782612b02217b888973eb2a9a5e8ebf_copy268.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11954725-4081519287_jpg.rf.a782612b02217b888973eb2a9a5e8ebf_copy268.jpg,True,9db6e06f598d79286380a782b6a70181,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11948729-1458261965_jpg.rf.c68e7f49e9d010a508c8678d11d2a5c5.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11948729-1458261965_jpg.rf.c68e7f49e9d010a508c8678d11d2a5c5.jpg,True,dcf8b210f754db4a2bbf41322460ca72,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11461247-2353474731_jpg.rf.6924b91756c33e20eae4a60da225d551.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11461247-2353474731_jpg.rf.6924b91756c33e20eae4a60da225d551.jpg,True,d158421387f0c209e6fe0b5f491c1293,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11531227-1653887162_jpg.rf.65b710c625e6b350b619a40f8d4614e2.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11531227-1653887162_jpg.rf.65b710c625e6b350b619a40f8d4614e2.jpg,True,a555534219b48fdd1ec8a74b5e1f2b1a,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11903490-386494313_jpg.rf.408070cc29c80093443ce989fdd2d4b7.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11903490-386494313_jpg.rf.408070cc29c80093443ce989fdd2d4b7.jpg,True,539d54b6d3af1376e93c07d7cc368b2f,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12018643-2792285953_jpg.rf.65360a941344c4acc39887842aa0c110.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12018643-2792285953_jpg.rf.65360a941344c4acc39887842aa0c110.jpg,True,eae1d9d03aa2e988063b0a70e474805a,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11803325-510522530_jpg.rf.31d2d3f7c23819a6645578a05c2fe184.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11803325-510522530_jpg.rf.31d2d3f7c23819a6645578a05c2fe184.jpg,True,8c30d91a0568e38f6807eaa21d174a36,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11375576-1274275049_jpg.rf.ba43a6089b354139a14d77a4d434dd6f.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11375576-1274275049_jpg.rf.ba43a6089b354139a14d77a4d434dd6f.jpg,True,465583de4128c260365faf647f34e5a3,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11551406-346004000_jpg.rf.5004cefc9a7edb11b5846590e1f72337.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11551406-346004000_jpg.rf.5004cefc9a7edb11b5846590e1f72337.jpg,True,fe08ae2f75390f5bf4e5a35ab1b89a87,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11764270-865214929_jpg.rf.cafce8ad904b007027e994491d98deb3.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11764270-865214929_jpg.rf.cafce8ad904b007027e994491d98deb3.jpg,True,f1bbe612590cb62878a316cd7cf3136a,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11850230-460002481_jpg.rf.eb50b137fe13d1773ed25ba728e509e8.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11850230-460002481_jpg.rf.eb50b137fe13d1773ed25ba728e509e8.jpg,True,c1c51adc477b65a3e708dc25d2173101,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11231811-4100847006_jpg.rf.dd9ab637705dc8ed845136b683c7010a.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11231811-4100847006_jpg.rf.dd9ab637705dc8ed845136b683c7010a.jpg,True,80d7f05d98c56ec0f8635597a2ee3f79,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11738059-2385492659_jpg.rf.8860b74005d98cfabdd9a6abdaf41c11.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11738059-2385492659_jpg.rf.8860b74005d98cfabdd9a6abdaf41c11.jpg,True,d4ac2b07384fdeae36cf325927780392,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11707361-1868828931_jpg.rf.a53cb4c2c3417d9833899ebd19be1609.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11707361-1868828931_jpg.rf.a53cb4c2c3417d9833899ebd19be1609.jpg,True,d40e14d2abecfe2753956643c0557013,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12372596-627054110_jpg.rf.aec3222f20d58e9855f350a828d44310.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12372596-627054110_jpg.rf.aec3222f20d58e9855f350a828d44310.jpg,True,16f8c6959a6f606f461ce7d44f4e1a67,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11911788-549017278_jpg.rf.7feff21003aba122a209174160bdeaec.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11911788-549017278_jpg.rf.7feff21003aba122a209174160bdeaec.jpg,True,e4f7cde27ebf661f627e77b42dc3bde6,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11835908-214251035_jpg.rf.4b206c98f0e53c092f9c204e5d3627ff.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11835908-214251035_jpg.rf.4b206c98f0e53c092f9c204e5d3627ff.jpg,True,2bf4da172b7c20e389b2e8cd514dd861,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11238003-3972760584_jpg.rf.d97002ddf98ea195eae3b2b6c67e11f3.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11238003-3972760584_jpg.rf.d97002ddf98ea195eae3b2b6c67e11f3.jpg,True,4ee83fa96f57e42f3e9a00a244d569df,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11350608-248719142_jpg.rf.a5fe1db205765367fbdb88eb186bbbbb.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11350608-248719142_jpg.rf.a5fe1db205765367fbdb88eb186bbbbb.jpg,True,1bb1e52baf6d7931dec91092474b85a0,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11424311-3378537076_jpg.rf.c3b8f5ae8e25c2fd8dc1bfec2af636a8.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11424311-3378537076_jpg.rf.c3b8f5ae8e25c2fd8dc1bfec2af636a8.jpg,True,c86a9c1a8c8673554b2bfbb45101cf59,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11592326-4189483387_jpg.rf.6e4cb266bf8743c0bfb237b52e5207ca.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11592326-4189483387_jpg.rf.6e4cb266bf8743c0bfb237b52e5207ca.jpg,True,fce3cf5f1cbaeda48c21f656feceeb4d,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11381344-596083265_jpg.rf.882920b5b4f3b62cc8906dbba31ab57f.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11381344-596083265_jpg.rf.882920b5b4f3b62cc8906dbba31ab57f.jpg,True,f24351de9bb2c98c8b0dd144c1311fdb,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12368389-3639985631_jpg.rf.52f2551363d3b6e8e04d02065b356202.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12368389-3639985631_jpg.rf.52f2551363d3b6e8e04d02065b356202.jpg,True,28c2efecd291433a626640b731b3b0be,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11995205-3321120892_jpg.rf.3fa2505b9fd97a05188eab750534c63d.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11995205-3321120892_jpg.rf.3fa2505b9fd97a05188eab750534c63d.jpg,True,3630f2939947d3d0b7ce0ead70fcef1a,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11940608-2513411829_jpg.rf.b03c295530ad8a00110a602b46a65604.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11940608-2513411829_jpg.rf.b03c295530ad8a00110a602b46a65604.jpg,True,d797ad9befe3700245d1efcf3e80c54e,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11997731-665903429_jpg.rf.5a5f024051e46eaf039e289b48877b31.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11997731-665903429_jpg.rf.5a5f024051e46eaf039e289b48877b31.jpg,True,899e2b040a088e5870f7bfcd57dc061e,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11582235-712277545_jpg.rf.8152680f22f2c8aa4bcf08703d401aa9.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11582235-712277545_jpg.rf.8152680f22f2c8aa4bcf08703d401aa9.jpg,True,da5a66238dce170a09910482d17a5124,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11358842-1843244834_jpg.rf.9aae109882912b4b13593c9571d1533b.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11358842-1843244834_jpg.rf.9aae109882912b4b13593c9571d1533b.jpg,True,4ddf81dfd257f39bcfd485fb033bdf01,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12083825-332288951_jpg.rf.e61cf63b0cccfa73768cd13d72e34284.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12083825-332288951_jpg.rf.e61cf63b0cccfa73768cd13d72e34284.jpg,True,5cf6732ddef1c9b10cc1ff1476cae401,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12190385-1255743808_jpg.rf.601b372bbe1aa447f3b825dc7f6b289b.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12190385-1255743808_jpg.rf.601b372bbe1aa447f3b825dc7f6b289b.jpg,True,e6f85204b3e2c03a500d1618bab26c89,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11645978-3584158303_jpg.rf.1af74380c0f4b0ae69845bdaa5da498b.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11645978-3584158303_jpg.rf.1af74380c0f4b0ae69845bdaa5da498b.jpg,True,1da34da34a7c739263927a8e9e14a081,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12085768-4022344262_jpg.rf.bce34640cd6df6c530af48eb444f56a7.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12085768-4022344262_jpg.rf.bce34640cd6df6c530af48eb444f56a7.jpg,True,b7c9aaf1f8b2720d619926451b1185b9,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11590204-43156096_jpg.rf.b3a0e0e6c37b9dde51a5308a43f0e2b8.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11590204-43156096_jpg.rf.b3a0e0e6c37b9dde51a5308a43f0e2b8.jpg,True,f1c0ef198cd6f61a7f35f505dea46443,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11995757-120068042_jpg.rf.03dac5b2523f2157fcb3c072e5ac6a30.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11995757-120068042_jpg.rf.03dac5b2523f2157fcb3c072e5ac6a30.jpg,True,26880522ec5d7bd29a18ee61b91315ed,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11449196-3263742119_jpg.rf.0700cf541578e1195066e2f013d4a4ae.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11449196-3263742119_jpg.rf.0700cf541578e1195066e2f013d4a4ae.jpg,True,37c32abd7379f261c17d780db7f21e22,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11645530-3892900135_jpg.rf.cc551fa583255e53a3da74f163b9a3f5.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11645530-3892900135_jpg.rf.cc551fa583255e53a3da74f163b9a3f5.jpg,True,38e2edc3f6b9f1f90c9868368ca10962,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11465382-1737339469_jpg.rf.e41bc294e39e68192fad5fefa4b3a217.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11465382-1737339469_jpg.rf.e41bc294e39e68192fad5fefa4b3a217.jpg,True,9772817a6720c2964b2464de0a2e701a,valid
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11680241-2314399355_jpg.rf.1e8a314144a4689a382d51563b1208e6.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11680241-2314399355_jpg.rf.1e8a314144a4689a382d51563b1208e6.jpg,True,48d162a2f6114bea86918b4cc99afa76,valid
